Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
75,441.79411764705884,434.70098039215685,439.15686274509807,431.1813725490196,378.95588235294116,302.9901960784314,125.57352941176471,201.7156862745098,568.3627450980392
76,438.8235294117647,431.47058823529414,454.0735294117647,433.04901960784315,401.19607843137254,300.5882352941176,125.1029411764706,197.34803921568627,552.2990196078431
77,445.6089108910891,433.009900990099,444.25742574257424,437.93564356435644,421.3514851485148,301.2821782178218,124.52475247524752,196.8019801980198,546.7920792079208
78,455.0,434.8217821782178,426.44059405940595,467.4504950495049,433.34653465346537,301.03465346534654,125.32178217821782,197.74752475247524,553.8069306930693
79,452.7536945812808,437.2610837438424,429.85714285714283,470.3152709359606,438.01477832512313,295.85714285714283,125.84729064039409,194.20689655172413,569.4679802955665
80,460.95588235294116,451.46078431372547,434.2843137254902,462.53921568627453,441.2401960784314,287.87254901960785,126.65686274509804,189.67156862745097,592.1617647058823
81,456.3137254901961,438.6421568627451,457.13235294117646,446.0,466.04901960784315,294.12745098039215,127.84803921568627,188.04901960784315,610.8088235294117
82,468.05853658536586,431.3609756097561,472.5658536585366,449.5121951219512,494.30731707317074,306.08780487804876,127.81463414634146,187.43414634146342,585.7853658536585
83,431.55121951219513,425.58048780487803,470.4829268292683,458.05853658536586,511.7951219512195,307.45853658536583,127.91707317073171,188.59024390243903,590.2
84,437.390243902439,427.4878048780488,468.219512195122,444.26341463414633,532.7463414634146,306.2731707317073,128.31219512195122,192.45853658536586,564.2048780487805
85,458.6078431372549,422.62745098039215,467.30882352941177,441.02941176470586,562.9264705882352,306.8627450980392,129.5,193.88725490196077,554.0833333333334
86,443.0637254901961,423.46078431372547,491.63235294117646,429.52450980392155,582.7058823529412,315.4362745098039,130.93627450980392,185.22549019607843,528.75
87,441.6780487804878,424.2,513.4,420.30243902439025,582.0682926829269,318.62439024390244,133.00975609756097,176.69268292682926,509.79024390243904
88,431.45365853658535,452.7609756097561,501.8292682926829,414.390243902439,590.8682926829268,314.2731707317073,136.01951219512196,174.18048780487806,499.3414634146341
89,446.4088669950739,454.4039408866995,479.69458128078816,404.5024630541872,601.8866995073892,309.7536945812808,137.1231527093596,171.6256157635468,500.6600985221675
90,460.64039408866995,453.807881773399,456.38916256157637,405.89162561576353,628.1428571428571,309.23645320197045,134.7192118226601,168.0985221674877,510.4975369458128
91,446.53465346534654,444.0693069306931,453.05445544554453,410.3168316831683,654.5297029702971,319.3712871287129,131.4009900990099,166.77722772277227,514.3168316831683
92,448.2227722772277,438.3217821782178,453.41584158415844,419.55940594059405,656.2425742574258,335.15841584158414,129.85643564356437,166.009900990099,512.9455445544554
93,449.5049504950495,442.3069306930693,471.51485148514854,420.93564356435644,671.0544554455446,336.26237623762376,129.56930693069307,163.9009900990099,487.71287128712873
94,454.36633663366337,450.13366336633663,472.96039603960395,408.6188118811881,650.8316831683169,333.2277227722772,129.17326732673268,162.34653465346534,449.63366336633663
95,465.41584158415844,446.7524752475247,455.95544554455444,407.9207920792079,630.5297029702971,315.91584158415844,131.2970297029703,165.80693069306932,430.9257425742574
96,461.4875621890547,443.19900497512435,441.3731343283582,406.4278606965174,601.273631840796,310.7960199004975,136.33333333333334,167.3233830845771,430.48258706467664
97,447.1741293532338,441.70646766169153,470.4676616915423,407.30348258706465,580.9601990049752,315.44278606965173,139.62686567164178,166.2089552238806,422.12935323383084
98,445.8407960199005,439.44776119402985,495.05970149253733,403.228855721393,566.7164179104477,314.2786069651741,138.67164179104478,167.3084577114428,404.1094527363184
99,440.6517412935323,441.0149253731343,513.8955223880597,410.2437810945274,557.592039800995,318.44776119402985,138.03482587064676,166.85572139303483,394.4228855721393
100,444.7029702970297,436.46039603960395,531.6386138613861,412.11386138613864,559.6138613861386,315.6188118811881,139.54950495049505,165.61881188118812,387.55445544554453
101,453.9605911330049,443.4384236453202,542.6945812807882,415.82758620689657,536.871921182266,313.51231527093597,144.17733990147784,164.58128078817734,391.2807881773399
102,451.7733990147783,439.04433497536945,551.4532019704434,416.7241379310345,503.3497536945813,320.0394088669951,148.03940886699507,162.74384236453201,397.8374384236453
103,453.9162561576355,452.32512315270935,531.615763546798,411.30049261083747,469.0344827586207,311.6896551724138,143.9064039408867,160.11330049261085,395.3349753694581
104,460.6519607843137,447.828431372549,516.6519607843137,402.12254901960785,453.54901960784315,302.21078431372547,140.58333333333334,159.2107843137255,401.05882352941177
105,465.35121951219514,440.2878048780488,500.9951219512195,397.9951219512195,442.4146341463415,303.7073170731707,142.94634146341463,158.10731707317072,399.42439024390245
106,463.6019417475728,443.70388349514565,475.5339805825243,397.33009708737865,429.1456310679612,306.43689320388347,146.56796116504853,157.626213592233,388.95631067961165
107,451.1747572815534,447.66990291262135,476.07766990291265,397.28155339805824,421.6019417475728,310.49514563106794,146.05825242718447,159.70873786407768,395.0
108,449.2367149758454,440.45893719806764,506.31400966183577,398.5314009661836,404.17391304347825,312.59420289855075,145.7584541062802,163.4927536231884,391.9033816425121
109,448.42788461538464,442.65384615384613,530.0144230769231,410.10096153846155,390.9375,317.07211538461536,146.09134615384616,163.40384615384616,394.38461538461536
110,456.2775119617225,444.8133971291866,515.688995215311,407.9617224880383,385.7894736842105,324.377990430622,144.4066985645933,161.7177033492823,378.86602870813397
111,463.44976076555025,440.8181818181818,509.44976076555025,405.0717703349282,377.8373205741627,328.1913875598086,143.45454545454547,162.30143540669857,365.6794258373206
112,474.4354066985646,452.6937799043062,529.5023923444976,404.30143540669854,362.0717703349282,325.47846889952154,146.0287081339713,161.35406698564594,381.33971291866027
113,470.9428571428571,455.35238095238094,526.3142857142857,400.0238095238095,350.42857142857144,323.35238095238094,150.27142857142857,160.05714285714285,382.43333333333334
114,464.1232227488152,466.563981042654,513.4834123222748,399.5971563981043,345.7962085308057,326.3270142180095,152.8388625592417,158.50710900473933,379.0473933649289
